dz_name,pn_name,confidence_tier,score,match_method,kv,dz_zone,pn_zone,n_candidates_considered,runner_up_pn_name,runner_up_score,s_name,s_topo,s_sig,s_zone,s_geo,n_fires,margin,frac_x_diff,unmatch_reason
TENARISSUB8,,unmatched,,unmapped_zone,138,STEC       ,,0,,,,,,,,,,,unmapped_zone
RIOCOLRADSB9,,unmatched,,unmapped_zone,69,JEC        ,,0,,,,,,,,,,,unmapped_zone
SARGENTSUB9,,unmatched,,unmapped_zone,69,JEC        ,,0,,,,,,,,,,,unmapped_zone
FRNKLNCMPSB9,,unmatched,,unmapped_zone,69,JEC        ,,0,,,,,,,,,,,unmapped_zone
FRANKLNCAMP8,,unmatched,,unmapped_zone,138,STEC       ,,0,,,,,,,,,,,unmapped_zone
TINTOPSUB9,,unmatched,,unmapped_zone,69,JEC        ,,0,,,,,,,,,,,unmapped_zone
PALACIOSSUB9,,unmatched,,unmapped_zone,69,JEC        ,,0,,,,,,,,,,,unmapped_zone
PALACTIETAP9,,unmatched,,unmapped_zone,69,STEC       ,,0,,,,,,,,,,,unmapped_zone
CARNCAHUASB9,,unmatched,,unmapped_zone,69,JEC        ,,0,,,,,,,,,,,unmapped_zone
OLIVIASW9,,unmatched,,unmapped_zone,69,STEC       ,,0,,,,,,,,,,,unmapped_zone
OLIVIASUB9,,unmatched,,unmapped_zone,69,JEC        ,,0,,,,,,,,,,,unmapped_zone
VANHUMBLSUB9,,unmatched,,unmapped_zone,69,VEC        ,,0,,,,,,,,,,,unmapped_zone
VANHUMBLESW9,,unmatched,,unmapped_zone,69,VEC        ,,0,,,,,,,,,,,unmapped_zone
VANDRBLTSUB8,,unmatched,,unmapped_zone,138,VEC        ,,0,,,,,,,,,,,unmapped_zone
VANDERBLTSB9,,unmatched,,unmapped_zone,69,VEC        ,,0,,,,,,,,,,,unmapped_zone
REDBLUFSUB8,,unmatched,,unmapped_zone,138,JEC        ,,0,,,,,,,,,,,unmapped_zone
PLACEDOSUB9,,unmatched,,unmapped_zone,69,VEC        ,,0,,,,,,,,,,,unmapped_zone
KAMEYSUB9,,unmatched,,unmapped_zone,69,VEC        ,,0,,,,,,,,,,,unmapped_zone
PRTLAVACASB9,,unmatched,,unmapped_zone,69,VEC        ,,0,,,,,,,,,,,unmapped_zone
PTOCONNORSB9,,unmatched,,unmapped_zone,69,VEC        ,,0,,,,,,,,,,,unmapped_zone
SEADRIFTSUB9,,unmatched,,unmapped_zone,69,VEC        ,,0,,,,,,,,,,,unmapped_zone
LONETREESUB9,,unmatched,,unmapped_zone,69,VEC        ,,0,,,,,,,,,,,unmapped_zone
TWINPINESW9,,unmatched,,unmapped_zone,69,STEC       ,,0,,,,,,,,,,,unmapped_zone
TWINPINESUB9,,unmatched,,unmapped_zone,69,VEC        ,,0,,,,,,,,,,,unmapped_zone
HIGHLANDSSB9,,unmatched,,unmapped_zone,69,VEC        ,,0,,,,,,,,,,,unmapped_zone
WARBURTONSW9,,unmatched,,unmapped_zone,69,STEC       ,,0,,,,,,,,,,,unmapped_zone
ALOESUB9,,unmatched,,unmapped_zone,69,VEC        ,,0,,,,,,,,,,,unmapped_zone
WRBRTN8,,unmatched,,unmapped_zone,138,STEC       ,,0,,,,,,,,,,,unmapped_zone
MCFADDINSUB9,,unmatched,,unmapped_zone,69,VEC        ,,0,,,,,,,,,,,unmapped_zone
WSINTONSW9,,unmatched,,unmapped_zone,69,STEC       ,,0,,,,,,,,,,,unmapped_zone
CALALLENSUB9,,unmatched,,unmapped_zone,69,NEC        ,,0,,,,,,,,,,,unmapped_zone
CTYOFRBSTWN9,,unmatched,,unmapped_zone,69,STEC       ,,0,,,,,,,,,,,unmapped_zone
RIVERSIDESB9,,unmatched,,unmapped_zone,69,NEC        ,,0,,,,,,,,,,,unmapped_zone
ROBSTOWNSUB9,,unmatched,,unmapped_zone,69,NEC        ,,0,,,,,,,,,,,unmapped_zone
CORPSCHRSSW9,,unmatched,,unmapped_zone,69,STEC       ,,0,,,,,,,,,,,unmapped_zone
CORPSCHRSUB9,,unmatched,,unmapped_zone,69,NEC        ,,0,,,,,,,,,,,unmapped_zone
DRISCOLLSUB9,,unmatched,,unmapped_zone,69,NEC        ,,0,,,,,,,,,,,unmapped_zone
MIDSTRM1SUB8,,unmatched,,unmapped_zone,138,NEC        ,,0,,,,,,,,,,,unmapped_zone
MIDSTRM2SUB8,,unmatched,,unmapped_zone,138,NEC        ,,0,,,,,,,,,,,unmapped_zone
RICARDOSUB9,,unmatched,,unmapped_zone,69,NEC        ,,0,,,,,,,,,,,unmapped_zone
RIVIERASUB9,,unmatched,,unmapped_zone,69,NEC        ,,0,,,,,,,,,,,unmapped_zone
CENTRALSUB9,,unmatched,,unmapped_zone,69,NEC        ,,0,,,,,,,,,,,unmapped_zone
BENBOLTSUB9,,unmatched,,unmapped_zone,69,NEC        ,,0,,,,,,,,,,,unmapped_zone
SANDIEGOSUB9,,unmatched,,unmapped_zone,69,NEC        ,,0,,,,,,,,,,,unmapped_zone
ORANGEGRVSW9,,unmatched,,unmapped_zone,69,STEC       ,,0,,,,,,,,,,,unmapped_zone
ORANGEGRVSW8,,unmatched,,unmapped_zone,138,STEC       ,,0,,,,,,,,,,,unmapped_zone
TALITHASW8,,unmatched,,unmapped_zone,138,NEC        ,,0,,,,,,,,,,,unmapped_zone
ORANGEGRVSB9,,unmatched,,unmapped_zone,69,NEC        ,,0,,,,,,,,,,,unmapped_zone
SCHROEDERSB9,,unmatched,,unmapped_zone,69,VEC        ,,0,,,,,,,,,,,unmapped_zone
LOOP463SUB8,,unmatched,,unmapped_zone,138,VEC        ,,0,,,,,,,,,,,unmapped_zone
GEORGEWSTSW9,,unmatched,,unmapped_zone,69,STEC       ,,0,,,,,,,,,,,unmapped_zone
GEORGEWSTSW8,,unmatched,,unmapped_zone,138,STEC       ,,0,,,,,,,,,,,unmapped_zone
SNMIGUELSW9,,unmatched,,unmapped_zone,69,STEC       ,,0,,,,,,,,,,,unmapped_zone
SNMIGUELTAP9,,unmatched,,unmapped_zone,69,STEC       ,,0,,,,,,,,,,,unmapped_zone
CALLIHAMSW9,,unmatched,,unmapped_zone,69,STEC       ,,0,,,,,,,,,,,unmapped_zone
SNMIGUELSWA9,,unmatched,,unmapped_zone,69,STEC       ,,0,,,,,,,,,,,unmapped_zone
1,,unmatched,,sub_transmission_1kv,1,STEC       ,,0,,,,,,,,,,,sub_transmission_1kv
SNMIGUELSWB8,,unmatched,,unmapped_zone,138,STEC       ,,0,,,,,,,,,,,unmapped_zone
24_9,,unmatched,,unmapped_zone,24,STEC       ,,0,,,,,,,,,,,unmapped_zone
FOWLERTONSW5,,unmatched,,unmapped_zone,345,MEC        ,,0,,,,,,,,,,,unmapped_zone
OAKSSW8,,unmatched,,unmapped_zone,138,STEC       ,,0,,,,,,,,,,,unmapped_zone
LOSANGLESUB8,,unmatched,,unmapped_zone,138,MEC        ,,0,,,,,,,,,,,unmapped_zone
FORCORNERSB8,,unmatched,,unmapped_zone,138,VEC        ,,0,,,,,,,,,,,unmapped_zone
MDFELDWSTSB9,,unmatched,,unmapped_zone,69,WCEC       ,,0,,,,,,,,,,,unmapped_zone
FANNINSUB9,,unmatched,,unmapped_zone,69,VEC        ,,0,,,,,,,,,,,unmapped_zone
BOTINESSUB8,,unmatched,,unmapped_zone,138,MEC        ,,0,,,,,,,,,,,unmapped_zone
RANDADOSUB8,,unmatched,,unmapped_zone,138,MEC        ,,0,,,,,,,,,,,unmapped_zone
RIOGSTECSUB9,,unmatched,,unmapped_zone,69,MEC        ,,0,,,,,,,,,,,unmapped_zone
CSTROVILESB8,,unmatched,,unmapped_zone,138,MEC        ,,0,,,,,,,,,,,unmapped_zone
SECOSUB8,,unmatched,,unmapped_zone,138,MEC        ,,0,,,,,,,,,,,unmapped_zone
CSTROVILESW9,,unmatched,,unmapped_zone,69,MEC        ,,0,,,,,,,,,,,unmapped_zone
CSTROVILESB9,,unmatched,,unmapped_zone,69,MEC        ,,0,,,,,,,,,,,unmapped_zone
BADERSUB9,,unmatched,,unmapped_zone,69,MEC        ,,0,,,,,,,,,,,unmapped_zone
SABINALSUB9,,unmatched,,unmapped_zone,69,MEC        ,,0,,,,,,,,,,,unmapped_zone
DHANISSUB9,,unmatched,,unmapped_zone,69,MEC        ,,0,,,,,,,,,,,unmapped_zone
HONDOSUB9,,unmatched,,unmapped_zone,69,MEC        ,,0,,,,,,,,,,,unmapped_zone
FERRISSUB9,,unmatched,,unmapped_zone,69,MEC        ,,0,,,,,,,,,,,unmapped_zone
HONDOCREEK8,,unmatched,,unmapped_zone,138,MEC        ,,0,,,,,,,,,,,unmapped_zone
UVALDESUB9,,unmatched,,unmapped_zone,69,MEC        ,,0,,,,,,,,,,,unmapped_zone
HONDOCREEK9,,unmatched,,unmapped_zone,69,MEC        ,,0,,,,,,,,,,,unmapped_zone
LEONASUB9,,unmatched,,unmapped_zone,69,MEC        ,,0,,,,,,,,,,,unmapped_zone
WSTUVALDESB9,,unmatched,,unmapped_zone,69,MEC        ,,0,,,,,,,,,,,unmapped_zone
DEVINESUB9,,unmatched,,unmapped_zone,69,MEC        ,,0,,,,,,,,,,,unmapped_zone
MOORESUB9,,unmatched,,unmapped_zone,69,MEC        ,,0,,,,,,,,,,,unmapped_zone
FRIOTOWNSUB9,,unmatched,,unmapped_zone,69,MEC        ,,0,,,,,,,,,,,unmapped_zone
NBATESVILSB9,,unmatched,,unmapped_zone,69,MEC        ,,0,,,,,,,,,,,unmapped_zone
DERBYSUB9,,unmatched,,unmapped_zone,69,MEC        ,,0,,,,,,,,,,,unmapped_zone
FRIOAEPSUB9,,unmatched,,unmapped_zone,69,STEC       ,,0,,,,,,,,,,,unmapped_zone
SBATESVILSB9,,unmatched,,unmapped_zone,69,MEC        ,,0,,,,,,,,,,,unmapped_zone
BATESVILESW9,,unmatched,,unmapped_zone,69,MEC        ,,0,,,,,,,,,,,unmapped_zone
BATESVILESW8,,unmatched,,unmapped_zone,138,MEC        ,,0,,,,,,,,,,,unmapped_zone
BIGFOOTSUB9,,unmatched,,unmapped_zone,69,MEC        ,,0,,,,,,,,,,,unmapped_zone
CRYSTLCTYSW9,,unmatched,,unmapped_zone,69,MEC        ,,0,,,,,,,,,,,unmapped_zone
CRYSTLCTYSB9,,unmatched,,unmapped_zone,69,MEC        ,,0,,,,,,,,,,,unmapped_zone
NATALIASUB9,,unmatched,,unmapped_zone,69,MEC        ,,0,,,,,,,,,,,unmapped_zone
DILLEYSUB9,,unmatched,,unmapped_zone,69,MEC        ,,0,,,,,,,,,,,unmapped_zone
DILEYSWSTEC8,,unmatched,,unmapped_zone,138,MEC        ,,0,,,,,,,,,,,unmapped_zone
DLYSWSTECSB9,,unmatched,,unmapped_zone,69,MEC        ,,0,,,,,,,,,,,unmapped_zone
WCRSTLCTYSB9,,unmatched,,unmapped_zone,69,MEC        ,,0,,,,,,,,,,,unmapped_zone
BIGWELLSSUB9,,unmatched,,unmapped_zone,69,MEC        ,,0,,,,,,,,,,,unmapped_zone
BRUNDAGESUB9,,unmatched,,unmapped_zone,69,MEC        ,,0,,,,,,,,,,,unmapped_zone
CRIZOSPNGSB9,,unmatched,,unmapped_zone,69,MEC        ,,0,,,,,,,,,,,unmapped_zone
COTULLASUB9,,unmatched,,unmapped_zone,69,MEC        ,,0,,,,,,,,,,,unmapped_zone
HOLLANDSUB9,,unmatched,,unmapped_zone,69,MEC        ,,0,,,,,,,,,,,unmapped_zone
FREERSUB9,,unmatched,,unmapped_zone,69,MEC        ,,0,,,,,,,,,,,unmapped_zone
DOWNIESW9,,unmatched,,unmapped_zone,69,MEC        ,,0,,,,,,,,,,,unmapped_zone
DOWNIESW8,,unmatched,,unmapped_zone,138,MEC        ,,0,,,,,,,,,,,unmapped_zone
BRUNISUB9,,unmatched,,unmapped_zone,69,MEC        ,,0,,,,,,,,,,,unmapped_zone
MORROWSW8,,unmatched,,unmapped_zone,138,STEC       ,,0,,,,,,,,,,,unmapped_zone
NOTMODMIDPT1,,unmatched,,sub_transmission_1kv,1,STEC       ,,0,,,,,,,,,,,sub_transmission_1kv
NOTMODMIDPT2,,unmatched,,sub_transmission_1kv,1,STEC       ,,0,,,,,,,,,,,sub_transmission_1kv
SMIGLT1,,unmatched,,unmapped_zone,24,STEC       ,,0,,,,,,,,,,,unmapped_zone
SMIGLT2,,unmatched,,unmapped_zone,24,STEC       ,,0,,,,,,,,,,,unmapped_zone
SO_TEX__345A,,unmatched,,unmapped_zone,345,STP        ,,0,,,,,,,,,,,unmapped_zone
LOMA_69,,unmatched,,unmapped_zone,69,BPUB       ,,0,,,,,,,,,,,unmapped_zone
AIRPRT69,,unmatched,,unmapped_zone,69,BPUB       ,,0,,,,,,,,,,,unmapped_zone
LOMAALTA,,unmatched,,unmapped_zone,138,BPUB       ,,0,,,,,,,,,,,unmapped_zone
TITAN,,unmatched,,unmapped_zone,138,BPUB       ,,0,,,,,,,,,,,unmapped_zone
BENJ4A,,unmatched,,unmapped_zone,138,E MUNDAY   ,,0,,,,,,,,,,,unmapped_zone
EWALD2A,,unmatched,,unmapped_zone,69,RUNNELS_COU,,0,,,,,,,,,,,unmapped_zone
HSKL2A,,unmatched,,unmapped_zone,69,E MUNDAY   ,,0,,,,,,,,,,,unmapped_zone
HASTXTP2A,,unmatched,,unmapped_zone,69,E MUNDAY   ,,0,,,,,,,,,,,unmapped_zone
ASP1DUM,,unmatched,,sub_transmission_1kv,1,ASPR MNT   ,,0,,,,,,,,,,,sub_transmission_1kv
CALCRKTP4A,,unmatched,,unmapped_zone,138,E MUNDAY   ,,0,,,,,,,,,,,unmapped_zone
HASKLTP12A,,unmatched,,unmapped_zone,69,E MUNDAY   ,,0,,,,,,,,,,,unmapped_zone
HSKLTAP22A,,unmatched,,unmapped_zone,69,E MUNDAY   ,,0,,,,,,,,,,,unmapped_zone
HAMTXCO2A,,unmatched,,unmapped_zone,69,ASPR MNT   ,,0,,,,,,,,,,,unmapped_zone
HAMTXTP2A,,unmatched,,unmapped_zone,69,ASPR MNT   ,,0,,,,,,,,,,,unmapped_zone
RONDTOP2A,,unmatched,,unmapped_zone,69,ASPR MNT   ,,0,,,,,,,,,,,unmapped_zone
CLARSUN2A,,unmatched,,unmapped_zone,69,ASPR MNT   ,,0,,,,,,,,,,,unmapped_zone
HUB22A,,unmatched,,unmapped_zone,69,PUTNAM     ,,0,,,,,,,,,,,unmapped_zone
WCTMWD12A,,unmatched,,unmapped_zone,69,PUTNAM     ,,0,,,,,,,,,,,unmapped_zone
WTU_DNTV2A,,unmatched,,unmapped_zone,69,PUTNAM     ,,0,,,,,,,,,,,unmapped_zone
CLYM2A,,unmatched,,unmapped_zone,69,TEMPORARY  ,,0,,,,,,,,,,,unmapped_zone
DENTONT2,,unmatched,,unmapped_zone,69,PUTNAM     ,,0,,,,,,,,,,,unmapped_zone
CHAD4A,,unmatched,,unmapped_zone,138,BALLINGR   ,,0,,,,,,,,,,,unmapped_zone
BL1DUM,,unmatched,,sub_transmission_1kv,1,BALLINGR   ,,0,,,,,,,,,,,sub_transmission_1kv
BALEXTP2A,,unmatched,,unmapped_zone,69,BALLINGR   ,,0,,,,,,,,,,,unmapped_zone
NOVC2A,,unmatched,,unmapped_zone,69,BALLINGR   ,,0,,,,,,,,,,,unmapped_zone
TALPATL2A,,unmatched,,unmapped_zone,69,BALLINGR   ,,0,,,,,,,,,,,unmapped_zone
GLDBSKR2A,,unmatched,,unmapped_zone,69,BALLINGR   ,,0,,,,,,,,,,,unmapped_zone
COLEMAN4A,,unmatched,,unmapped_zone,138,BALLINGR   ,,0,,,,,,,,,,,unmapped_zone
ESMERALD4A,,unmatched,,unmapped_zone,138,MCCAMEY    ,,0,,,,,,,,,,,unmapped_zone
KEMPERTP2A,,unmatched,,unmapped_zone,69,MCCAMEY    ,,0,,,,,,,,,,,unmapped_zone
HUMKEMTP2A,,unmatched,,unmapped_zone,69,MCCAMEY    ,,0,,,,,,,,,,,unmapped_zone
YATW_SW2A,,unmatched,,unmapped_zone,69,MCCAMEY    ,,0,,,,,,,,,,,unmapped_zone
IRAN2A,,unmatched,,unmapped_zone,69,MCCAMEY    ,,0,,,,,,,,,,,unmapped_zone
PECOSRVR2A,,unmatched,,unmapped_zone,69,MCCAMEY    ,,0,,,,,,,,,,,unmapped_zone
MCCAMY4,,unmatched,,unmapped_zone,138,MCCAMEY    ,,0,,,,,,,,,,,unmapped_zone
STHCROSS2A,,unmatched,,unmapped_zone,69,MCCAMEY    ,,0,,,,,,,,,,,unmapped_zone
SCROSSTP2A,,unmatched,,unmapped_zone,69,MCCAMEY    ,,0,,,,,,,,,,,unmapped_zone
WTUCRANE4A,,unmatched,,unmapped_zone,138,MCCAMEY    ,,0,,,,,,,,,,,unmapped_zone
CASTLGAP4A,,unmatched,,unmapped_zone,138,MCCAMEY    ,,0,,,,,,,,,,,unmapped_zone
SNTX12A,,unmatched,,unmapped_zone,69,ASPR MNT   ,,0,,,,,,,,,,,unmapped_zone
LAKEFORK,,unmatched,,unmapped_zone,138,TEMPORARY  ,,0,,,,,,,,,,,unmapped_zone
ASPM0A,,unmatched,,sub_transmission_13kv,13,ASPR MNT   ,,0,,,,,,,,,,,sub_transmission_13kv
6790,,unmatched,,unmapped_zone,138,RAYBURN    ,,0,,,,,,,,,,,unmapped_zone
WALDR_RC,,unmatched,,unmapped_zone,138,COLLIN_COUN,,0,,,,,,,,,,,unmapped_zone
6793,,unmatched,,unmapped_zone,138,RAYBURN    ,,0,,,,,,,,,,,unmapped_zone
NHSW_RC,,unmatched,,unmapped_zone,138,RAYBURN    ,,0,,,,,,,,,,,unmapped_zone
NHTAP_RC,,unmatched,,unmapped_zone,138,RAYBURN    ,,0,,,,,,,,,,,unmapped_zone
KIOW6796,,unmatched,,unmapped_zone,138,RAYBURN    ,,0,,,,,,,,,,,unmapped_zone
LNOK6797,,unmatched,,unmapped_zone,138,RAYBURN    ,,0,,,,,,,,,,,unmapped_zone
SNYPT6798,,unmatched,,unmapped_zone,138,RAYBURN    ,,0,,,,,,,,,,,unmapped_zone
CUMB6799,,unmatched,,unmapped_zone,138,RAYBURN    ,,0,,,,,,,,,,,unmapped_zone
LIBTY_RC,,unmatched,,unmapped_zone,138,RAYBURN    ,,0,,,,,,,,,,,unmapped_zone
PATN_RC,,unmatched,,unmapped_zone,138,RAYBURN    ,,0,,,,,,,,,,,unmapped_zone
BLRDG_RC,,unmatched,,unmapped_zone,69,RAYBURN    ,,0,,,,,,,,,,,unmapped_zone
WHTS_RC,,unmatched,,unmapped_zone,138,RAYBURN    ,,0,,,,,,,,,,,unmapped_zone
SUNOCORC,,unmatched,,unmapped_zone,138,RAYBURN    ,,0,,,,,,,,,,,unmapped_zone
SHRWD_RC,,unmatched,,unmapped_zone,138,RAYBURN    ,,0,,,,,,,,,,,unmapped_zone
NORTHANNA,,unmatched,,unmapped_zone,138,RAYBURN    ,,0,,,,,,,,,,,unmapped_zone
SHERY_LC,,unmatched,,unmapped_zone,69,LAMAR      ,,0,,,,,,,,,,,unmapped_zone
GORDVLRC,,unmatched,,unmapped_zone,138,RAYBURN    ,,0,,,,,,,,,,,unmapped_zone
6812,,unmatched,,unmapped_zone,138,RAYBURN    ,,0,,,,,,,,,,,unmapped_zone
ELMNT_RC,,unmatched,,unmapped_zone,138,RAYBURN    ,,0,,,,,,,,,,,unmapped_zone
CHERY_RC,,unmatched,,unmapped_zone,138,RAYBURN    ,,0,,,,,,,,,,,unmapped_zone
EXPLORRC,,unmatched,,unmapped_zone,138,RAYBURN    ,,0,,,,,,,,,,,unmapped_zone
MAGNS_RC,,unmatched,,unmapped_zone,138,RAYBURN    ,,0,,,,,,,,,,,unmapped_zone
EVANALRC,,unmatched,,unmapped_zone,138,RAYBURN    ,,0,,,,,,,,,,,unmapped_zone
ANNA_RC,,unmatched,,unmapped_zone,138,RAYBURN    ,,0,,,,,,,,,,,unmapped_zone
SHMW_RC,,unmatched,,unmapped_zone,138,RAYBURN    ,,0,,,,,,,,,,,unmapped_zone
I20_RC,,unmatched,,unmapped_zone,138,RAYBURN    ,,0,,,,,,,,,,,unmapped_zone
BELLN_RC,,unmatched,,unmapped_zone,138,RAYBURN    ,,0,,,,,,,,,,,unmapped_zone
RENOS_LC,,unmatched,,unmapped_zone,138,LAMAR      ,,0,,,,,,,,,,,unmapped_zone
6825,,unmatched,,unmapped_zone,138,RAYBURN    ,,0,,,,,,,,,,,unmapped_zone
HSTN_LC,,unmatched,,unmapped_zone,138,LAMAR      ,,0,,,,,,,,,,,unmapped_zone
CANTAPRC_138,,unmatched,,unmapped_zone,138,RAYBURN    ,,0,,,,,,,,,,,unmapped_zone
GLNPSSRC_138,,unmatched,,unmapped_zone,138,RAYBURN    ,,0,,,,,,,,,,,unmapped_zone
ECTOR_RC,,unmatched,,unmapped_zone,138,RAYBURN    ,,0,,,,,,,,,,,unmapped_zone
ABLSPRRC,,unmatched,,unmapped_zone,138,RAYBURN    ,,0,,,,,,,,,,,unmapped_zone
MINTR_LC,,unmatched,,unmapped_zone,138,LAMAR      ,,0,,,,,,,,,,,unmapped_zone
EXPL6833_RC,,unmatched,,unmapped_zone,138,RAYBURN    ,,0,,,,,,,,,,,unmapped_zone
ENLOE_SW,,unmatched,,unmapped_zone,138,LAMAR      ,,0,,,,,,,,,,,unmapped_zone
LAKE_CREEK,,unmatched,,unmapped_zone,138,LAMAR      ,,0,,,,,,,,,,,unmapped_zone
JKSN138,,unmatched,,unmapped_zone,138,RAYBURN    ,,0,,,,,,,,,,,unmapped_zone
CNTN6837,,unmatched,,unmapped_zone,138,RAYBURN    ,,0,,,,,,,,,,,unmapped_zone
MBNK6839,,unmatched,,unmapped_zone,138,RAYBURN    ,,0,,,,,,,,,,,unmapped_zone
BRKSTNLC,,unmatched,,unmapped_zone,138,LAMAR      ,,0,,,,,,,,,,,unmapped_zone
CDRSS6841,,unmatched,,unmapped_zone,138,RAYBURN    ,,0,,,,,,,,,,,unmapped_zone
WLTN6842,,unmatched,,unmapped_zone,138,RAYBURN    ,,0,,,,,,,,,,,unmapped_zone
BRTN6843,,unmatched,,unmapped_zone,138,RAYBURN    ,,0,,,,,,,,,,,unmapped_zone
COPEN_LC,,unmatched,,unmapped_zone,138,LAMAR      ,,0,,,,,,,,,,,unmapped_zone
ANTS6847,,unmatched,,unmapped_zone,138,RAYBURN    ,,0,,,,,,,,,,,unmapped_zone
BNHMLKRC,,unmatched,,unmapped_zone,138,RAYBURN    ,,0,,,,,,,,,,,unmapped_zone
NYSS6849,,unmatched,,unmapped_zone,138,RAYBURN    ,,0,,,,,,,,,,,unmapped_zone
WLF_C_RC,,unmatched,,unmapped_zone,138,RAYBURN    ,,0,,,,,,,,,,,unmapped_zone
NWWYL_RC,,unmatched,,unmapped_zone,138,RAYBURN    ,,0,,,,,,,,,,,unmapped_zone
BENWH_RC,,unmatched,,unmapped_zone,138,RAYBURN    ,,0,,,,,,,,,,,unmapped_zone
CLMX_RC,,unmatched,,unmapped_zone,138,RAYBURN    ,,0,,,,,,,,,,,unmapped_zone
COFE6855,,unmatched,,unmapped_zone,138,RAYBURN    ,,0,,,,,,,,,,,unmapped_zone
COMBNTRC,,unmatched,,unmapped_zone,138,RAYBURN    ,,0,,,,,,,,,,,unmapped_zone
MARVINLC,,unmatched,,unmapped_zone,138,LAMAR      ,,0,,,,,,,,,,,unmapped_zone
UVSS_RC,,unmatched,,unmapped_zone,138,RAYBURN    ,,0,,,,,,,,,,,unmapped_zone
CAVDR_RC,,unmatched,,unmapped_zone,138,RAYBURN    ,,0,,,,,,,,,,,unmapped_zone
FORNYWRC,,unmatched,,unmapped_zone,138,RAYBURN    ,,0,,,,,,,,,,,unmapped_zone
WMFMS_RC,,unmatched,,unmapped_zone,138,RAYBURN    ,,0,,,,,,,,,,,unmapped_zone
NATHN6867,,unmatched,,unmapped_zone,138,RAYBURN    ,,0,,,,,,,,,,,unmapped_zone
SULPHRRC,,unmatched,,unmapped_zone,138,RAYBURN    ,,0,,,,,,,,,,,unmapped_zone
MLSSA_RC,,unmatched,,unmapped_zone,138,RAYBURN    ,,0,,,,,,,,,,,unmapped_zone
CHAMB_RC,,unmatched,,unmapped_zone,138,RAYBURN    ,,0,,,,,,,,,,,unmapped_zone
WLNDTIRC2,,unmatched,,unmapped_zone,345,RAYBURN    ,,0,,,,,,,,,,,unmapped_zone
WLNDSSRC,,unmatched,,unmapped_zone,138,RAYBURN    ,,0,,,,,,,,,,,unmapped_zone
TRNFLSRC,,unmatched,,unmapped_zone,138,RAYBURN    ,,0,,,,,,,,,,,unmapped_zone
WYLIE_RC,,unmatched,,unmapped_zone,138,RAYBURN    ,,0,,,,,,,,,,,unmapped_zone
WIELD_RC,,unmatched,,unmapped_zone,138,RAYBURN    ,,0,,,,,,,,,,,unmapped_zone
NQUIN_RC,,unmatched,,unmapped_zone,138,RAYBURN    ,,0,,,,,,,,,,,unmapped_zone
QUINL_RC,,unmatched,,unmapped_zone,138,RAYBURN    ,,0,,,,,,,,,,,unmapped_zone
BLDSW_RC,,unmatched,,unmapped_zone,138,RAYBURN    ,,0,,,,,,,,,,,unmapped_zone
WMUNS_RC,,unmatched,,unmapped_zone,138,RAYBURN    ,,0,,,,,,,,,,,unmapped_zone
WMFMW_RC,,unmatched,,unmapped_zone,138,RAYBURN    ,,0,,,,,,,,,,,unmapped_zone
EPCO_RC,,unmatched,,unmapped_zone,138,RAYBURN    ,,0,,,,,,,,,,,unmapped_zone
NEVAD_RC1,,unmatched,,unmapped_zone,138,RAYBURN    ,,0,,,,,,,,,,,unmapped_zone
NEVAD_RC2,,unmatched,,unmapped_zone,138,RAYBURN    ,,0,,,,,,,,,,,unmapped_zone
WLNDTIRC1,,unmatched,,unmapped_zone,345,RAYBURN    ,,0,,,,,,,,,,,unmapped_zone
ROSHILRC,,unmatched,,unmapped_zone,138,RAYBURN    ,,0,,,,,,,,,,,unmapped_zone
6895,,unmatched,,unmapped_zone,138,RAYBURN    ,,0,,,,,,,,,,,unmapped_zone
OAKGV_RC,,unmatched,,unmapped_zone,138,RAYBURN    ,,0,,,,,,,,,,,unmapped_zone
NWTER_RC,,unmatched,,unmapped_zone,138,RAYBURN    ,,0,,,,,,,,,,,unmapped_zone
6898,,unmatched,,unmapped_zone,138,RAYBURN    ,,0,,,,,,,,,,,unmapped_zone
WALTNSS6899,,unmatched,,unmapped_zone,138,RAYBURN    ,,0,,,,,,,,,,,unmapped_zone
TALTY_RC,,unmatched,,unmapped_zone,138,RAYBURN    ,,0,,,,,,,,,,,unmapped_zone
BOZE,,unmatched,,unmapped_zone,138,RAYBURN    ,,0,,,,,,,,,,,unmapped_zone
COMBINRC1,,unmatched,,unmapped_zone,138,RAYBURN    ,,0,,,,,,,,,,,unmapped_zone
RAND_RC,,unmatched,,unmapped_zone,138,RAYBURN    ,,0,,,,,,,,,,,unmapped_zone
SCURY_RC,,unmatched,,unmapped_zone,138,RAYBURN    ,,0,,,,,,,,,,,unmapped_zone
TAWKSSRC,,unmatched,,unmapped_zone,138,RAYBURN    ,,0,,,,,,,,,,,unmapped_zone
TAWK_RC,,unmatched,,unmapped_zone,138,RAYBURN    ,,0,,,,,,,,,,,unmapped_zone
ENTPR_RC,,unmatched,,unmapped_zone,138,RAYBURN    ,,0,,,,,,,,,,,unmapped_zone
TOOL_RC,,unmatched,,unmapped_zone,138,RAYBURN    ,,0,,,,,,,,,,,unmapped_zone
MNTLB2RC,,unmatched,,unmapped_zone,69,RAYBURN    ,,0,,,,,,,,,,,unmapped_zone
TCKER_RC,,unmatched,,unmapped_zone,138,RAYBURN    ,,0,,,,,,,,,,,unmapped_zone
